x-axis,1
second,Volt
-697.6000E-03,
-697.5000E-03,+14.3593E-03
-697.4000E-03,+16.3693E-03
-697.3000E-03,+12.3492E-03
-697.2000E-03,+16.3693E-03
-697.1000E-03,+12.3492E-03
-697.0000E-03,+16.3693E-03
-696.9000E-03,+12.3492E-03
-696.8000E-03,+14.3593E-03
-696.7000E-03,+8.3291E-03
-696.6000E-03,+14.3593E-03
-696.5000E-03,+14.3593E-03
-696.4000E-03,+14.3593E-03
-696.3000E-03,+8.3291E-03
-696.2000E-03,+10.3392E-03
-696.1000E-03,+8.3291E-03
-696.0000E-03,+8.3291E-03
-695.9000E-03,+10.3392E-03
-695.8000E-03,+16.3693E-03
-695.7000E-03,+12.3492E-03
-695.6000E-03,+8.3291E-03
-695.5000E-03,+12.3492E-03
-695.4000E-03,+8.3291E-03
-695.3000E-03,+16.3693E-03
-695.2000E-03,+12.3492E-03
-695.1000E-03,+16.3693E-03
-695.0000E-03,+6.3191E-03
-694.9000E-03,+8.3291E-03
-694.8000E-03,+12.3492E-03
-694.7000E-03,+6.3191E-03
-694.6000E-03,+18.3794E-03
-694.5000E-03,+12.3492E-03
-694.4000E-03,+10.3392E-03
-694.3000E-03,+8.3291E-03
-694.2000E-03,+10.3392E-03
-694.1000E-03,+2.2990E-03
-694.0000E-03,+10.3392E-03
-693.9000E-03,+10.3392E-03
-693.8000E-03,+14.3593E-03
-693.7000E-03,+14.3593E-03
-693.6000E-03,+10.3392E-03
-693.5000E-03,+6.3191E-03
-693.4000E-03,+6.3191E-03
-693.3000E-03,+20.3894E-03
-693.2000E-03,+16.3693E-03
-693.1000E-03,+8.3291E-03
-693.0000E-03,+10.3392E-03
-692.9000E-03,+14.3593E-03
-692.8000E-03,+6.3191E-03
-692.7000E-03,+8.3291E-03
-692.6000E-03,+16.3693E-03
-692.5000E-03,+12.3492E-03
-692.4000E-03,+14.3593E-03
-692.3000E-03,+8.3291E-03
-692.2000E-03,+6.3191E-03
-692.1000E-03,+22.3995E-03
-692.0000E-03,+24.4095E-03
-691.9000E-03,+24.4095E-03
-691.8000E-03,+30.4397E-03
-691.7000E-03,+22.3995E-03
-691.6000E-03,+18.3794E-03
-691.5000E-03,+26.4196E-03
-691.4000E-03,+20.3894E-03
-691.3000E-03,+22.3995E-03
-691.2000E-03,+18.3794E-03
-691.1000E-03,+18.3794E-03
-691.0000E-03,+20.3894E-03
-690.9000E-03,+18.3794E-03
-690.8000E-03,+22.3995E-03
-690.7000E-03,+18.3794E-03
-690.6000E-03,+18.3794E-03
-690.5000E-03,+18.3794E-03
-690.4000E-03,+22.3995E-03
-690.3000E-03,+18.3794E-03
-690.2000E-03,+26.4196E-03
-690.1000E-03,+22.3995E-03
-690.0000E-03,+18.3794E-03
-689.9000E-03,+14.3593E-03
-689.8000E-03,+16.3693E-03
-689.7000E-03,+16.3693E-03
-689.6000E-03,+22.3995E-03
-689.5000E-03,+20.3894E-03
-689.4000E-03,+22.3995E-03
-689.3000E-03,+26.4196E-03
-689.2000E-03,+20.3894E-03
-689.1000E-03,+18.3794E-03
-689.0000E-03,+30.4397E-03
-688.9000E-03,+24.4095E-03
-688.8000E-03,+16.3693E-03
-688.7000E-03,+20.3894E-03
-688.6000E-03,+24.4095E-03
-688.5000E-03,+24.4095E-03
-688.4000E-03,+24.4095E-03
-688.3000E-03,+22.3995E-03
-688.2000E-03,+26.4196E-03
-688.1000E-03,+22.3995E-03
-688.0000E-03,+22.3995E-03
-687.9000E-03,+24.4095E-03
-687.8000E-03,+22.3995E-03
-687.7000E-03,+28.4296E-03
-687.6000E-03,+26.4196E-03
-687.5000E-03,+30.4397E-03
-687.4000E-03,+20.3894E-03
-687.3000E-03,+24.4095E-03
-687.2000E-03,+16.3693E-03
-687.1000E-03,+20.3894E-03
-687.0000E-03,+24.4095E-03
-686.9000E-03,+22.3995E-03
-686.8000E-03,+26.4196E-03
-686.7000E-03,+22.3995E-03
-686.6000E-03,+24.4095E-03
-686.5000E-03,+26.4196E-03
-686.4000E-03,+28.4296E-03
-686.3000E-03,+24.4095E-03
-686.2000E-03,+24.4095E-03
-686.1000E-03,+16.3693E-03
-686.0000E-03,+22.3995E-03
-685.9000E-03,+28.4296E-03
-685.8000E-03,+28.4296E-03
-685.7000E-03,+24.4095E-03
-685.6000E-03,+20.3894E-03
-685.5000E-03,+22.3995E-03
-685.4000E-03,+30.4397E-03
-685.3000E-03,+26.4196E-03
-685.2000E-03,+20.3894E-03
-685.1000E-03,+16.3693E-03
-685.0000E-03,+26.4196E-03
-684.9000E-03,+20.3894E-03
-684.8000E-03,+24.4095E-03
-684.7000E-03,+20.3894E-03
-684.6000E-03,+24.4095E-03
-684.5000E-03,+22.3995E-03
-684.4000E-03,+26.4196E-03
-684.3000E-03,+28.4296E-03
-684.2000E-03,+20.3894E-03
-684.1000E-03,+20.3894E-03
-684.0000E-03,+22.3995E-03
-683.9000E-03,+22.3995E-03
-683.8000E-03,+24.4095E-03
-683.7000E-03,+18.3794E-03
-683.6000E-03,+18.3794E-03
-683.5000E-03,+26.4196E-03
-683.4000E-03,+18.3794E-03
-683.3000E-03,+16.3693E-03
-683.2000E-03,+22.3995E-03
-683.1000E-03,+28.4296E-03
-683.0000E-03,+26.4196E-03
-682.9000E-03,+22.3995E-03
-682.8000E-03,+24.4095E-03
-682.7000E-03,+26.4196E-03
-682.6000E-03,+24.4095E-03
-682.5000E-03,+26.4196E-03
-682.4000E-03,+26.4196E-03
-682.3000E-03,+26.4196E-03
-682.2000E-03,+18.3794E-03
-682.1000E-03,+22.3995E-03
-682.0000E-03,+26.4196E-03
-681.9000E-03,+26.4196E-03
-681.8000E-03,+18.3794E-03
-681.7000E-03,+24.4095E-03
-681.6000E-03,+22.3995E-03
-681.5000E-03,+26.4196E-03
-681.4000E-03,+26.4196E-03
-681.3000E-03,+24.4095E-03
-681.2000E-03,+30.4397E-03
-681.1000E-03,+22.3995E-03
-681.0000E-03,+26.4196E-03
-680.9000E-03,+26.4196E-03
-680.8000E-03,+22.3995E-03
-680.7000E-03,+26.4196E-03
-680.6000E-03,+24.4095E-03
-680.5000E-03,+20.3894E-03
-680.4000E-03,+22.3995E-03
-680.3000E-03,+22.3995E-03
-680.2000E-03,+26.4196E-03
-680.1000E-03,+28.4296E-03
-680.0000E-03,+32.4497E-03
-679.9000E-03,+22.3995E-03
-679.8000E-03,+24.4095E-03
-679.7000E-03,+28.4296E-03
-679.6000E-03,+26.4196E-03
